25-11-04 18:57:14 |   INFO   |        HTTP_CLIENT        | Make POST request to https://api.escuelajs.co/api/v1/users
25-11-04 18:57:14 |   INFO   |        HTTP_CLIENT        | Got response 201 Created from https://api.escuelajs.co/api/v1/users
25-11-04 18:57:14 |   INFO   |        HTTP_CLIENT        | Make PUT request to https://api.escuelajs.co/api/v1/users/73
25-11-04 18:57:14 |   INFO   |        HTTP_CLIENT        | Got response 200 OK from https://api.escuelajs.co/api/v1/users/73
25-11-04 18:57:14 |   INFO   |      BASE_ASSERTIONS      | Check that response status code equals to 200
25-11-04 18:57:14 |   INFO   |     USERS_ASSERTIONS      | Check update user response
25-11-04 18:57:14 |   INFO   |      BASE_ASSERTIONS      | Check that "name" equals to Michele
25-11-04 18:57:14 |   INFO   |      BASE_ASSERTIONS      | Check that "role" equals to admin
25-11-04 18:57:14 |   INFO   |      BASE_ASSERTIONS      | Check that "email" equals to lisa63@example.net
25-11-04 18:57:14 |   INFO   |      BASE_ASSERTIONS      | Check that "password" equals to pC5b5cpt5G
25-11-04 18:57:14 |   INFO   |      BASE_ASSERTIONS      | Check that "avatar" equals to http://www.allen.net/searchcategory.php
25-11-04 18:57:14 |   INFO   |    SCHEMAS_ASSERTIONS     | Validating JSON schema
