25-11-04 18:07:19 |   INFO   |        HTTP_CLIENT        | Make POST request to https://api.escuelajs.co/api/v1/users
25-11-04 18:07:19 |   INFO   |        HTTP_CLIENT        | Got response 201 Created from https://api.escuelajs.co/api/v1/users
25-11-04 18:07:19 |   INFO   |        HTTP_CLIENT        | Make POST request to https://api.escuelajs.co/api/v1/auth/login
25-11-04 18:07:20 |   INFO   |        HTTP_CLIENT        | Got response 201 Created from https://api.escuelajs.co/api/v1/auth/login
25-11-04 18:07:20 |   INFO   |        HTTP_CLIENT        | Make GET request to https://api.escuelajs.co/api/v1/auth/profile
25-11-04 18:07:20 |   INFO   |        HTTP_CLIENT        | Got response 200 OK from https://api.escuelajs.co/api/v1/auth/profile
25-11-04 18:07:20 |   INFO   |      BASE_ASSERTIONS      | Check that response status code equals to 200
25-11-04 18:07:20 |   INFO   | AUTHENTICATION_ASSERTIONS | Check user profile response matches the created user data
25-11-04 18:07:20 |   INFO   |     USERS_ASSERTIONS      | Check user
25-11-04 18:07:20 |   INFO   |      BASE_ASSERTIONS      | Check that "id" equals to 48
25-11-04 18:07:20 |   INFO   |      BASE_ASSERTIONS      | Check that "name" equals to Paul
25-11-04 18:07:20 |   INFO   |      BASE_ASSERTIONS      | Check that "role" equals to customer
25-11-04 18:07:20 |   INFO   |      BASE_ASSERTIONS      | Check that "email" equals to taylordana@example.org
25-11-04 18:07:20 |   INFO   |      BASE_ASSERTIONS      | Check that "password" equals to g0EBjbMbps
25-11-04 18:07:20 |   INFO   |      BASE_ASSERTIONS      | Check that "avatar" equals to http://www.conley.com/main/list/tagssearch.php
25-11-04 18:07:20 |   INFO   |    SCHEMAS_ASSERTIONS     | Validating JSON schema
